id,author,title,periodical,year,number,month,date,pages,note,place
ragozin_novoe_1938,"Рагозин, А.","Новое издание произведений Некрасова","Детская литература",1938,18-19,NA,NA,90-94,NA,отечественная
derman_izbrann_1938,"Дерман, А.","Избранные произведения Чехова","Детская литература",1938,18-19,NA,NA,95-97,NA,отечественная
tseitlin_biograf_1938,"Цейтлин, А.","Биография Бестужева-Марлинского (С. Голубов «Бестужев-Марлинский»)","Детская литература",1938,18-19,NA,NA,97-99,NA,отечественная
melnikov_byliny_1938,"Мельников, А.","""Былины"" (сборник)","Детская литература",1938,18-19,NA,NA,100-101,NA,отечественная
bocharov_kniga_1938,"Бочаров, Д.","Книга о юных патриотах","Детская литература",1938,18-19,NA,NA,102,NA,отечественная
epshtein_ispania_1938,"Эпштейн, А.","""Испания в средние века""","Детская литература",1938,18-19,NA,NA,102,NA,отечественная
karpenko_metro_1938,"Карпенко, Г.","""Метро""","Детская литература",1938,18-19,NA,NA,103,NA,отечественная
malinin_yaponsk_1938,"Малинин, Н.","Японский народ в борьбе с капиталом","Детская литература",1938,18-19,NA,NA,103,NA,отечественная
chashuansky_schital_1938,"Чаушанский, Д.","""Считалочка""","Детская литература",1938,18-19,NA,NA,104,NA,отечественная
dmitriev_biograf_1938,"Дмитриев, Н.","Биография Кутузова","Детская литература",1938,18-19,NA,NA,104-105,NA,отечественная
kolosova_sever_1938,"Колосова, С.","""Север и юг""","Детская литература",1938,18-19,NA,NA,105,NA,отечественная
semenov_rasskaz_1938,"Семенов, С.","Рассказы о крестьянском горе","Детская литература",1938,18-19,NA,NA,106,NA,отечественная
shabad_plohaya_1938,"Шабад, Е,","Плохая книжка","Детская литература",1938,18-19,NA,NA,106-107,NA,отечественная
shildkrot_dva_1938,"Шильдкрот, З.","Два рассказа Н. С. Лескова","Детская литература",1938,18-19,NA,NA,108,NA,отечественная
dmitriev_kniga_1938,"Дмитриев, Б.","Книга о Павлике Морозове","Детская литература",1938,18-19,NA,NA,109,NA,отечественная
sharonin_yabudu_1938,"Шаронин, А.","""Я буду жить""","Детская литература",1938,18-19,NA,NA,109,NA,отечественная
zlobin_literat_1938,"Злобин, С.","Литературно-творческая помощь детям","Детская литература",1938,18-19,NA,NA,110-114,NA,отечественная
zonnenshtral_oboform_1938,"Зонненштраль, Е. ; Быковская, Е.","Об оформительской выдумке","Детская литература",1938,18-19,NA,NA,123-129,NA,отечественная
fedin_oborise_1938,"Федин, К.","О Борисе Житкове","Детская литература",1938,18-19,NA,NA,130-131,NA,отечественная
gruzdev_master_1938,"Груздев, И.","Мастер художественной прозы. [Б.Житков]","Детская литература",1938,18-19,NA,NA,131,NA,отечественная
shklovsky_boris_1938,"Шкловский, В.","Борис Житков","Детская литература",1938,18-19,NA,NA,132-133,NA,отечественная
kon_posledn_1938,"Кон, Л.","Последняя книга Житкова. [«Что я видел»]","Детская литература",1938,18-19,NA,NA,133-134,NA,отечественная
izknigi_1938,NA,"Из книги Б. С. Житкова ""Что я видел""","Детская литература",1938,18-19,NA,NA,134-135,NA,отечественная
gornfeld_aksakov_1938,"Горнфельд, А.","С. Т. Аксаков (1791-1859)","Детская литература",1938,18-19,NA,NA,136-141,NA,отечественная
giuspen_1938,NA,"Г. И. Успенский","Детская литература",1938,18-19,NA,NA,142,NA,отечественная
pomyalo_1938,NA,"Н. Г. Помяловский","Детская литература",1938,18-19,NA,NA,143-144,NA,отечественная
literat_1938,NA,"Литературный дебют Некрасова","Детская литература",1938,18-19,NA,NA,144,NA,отечественная
turgene_1938,NA,"И. С. Тургенев","Детская литература",1938,18-19,NA,NA,145-146,NA,отечественная
krylov_1938,NA,"И. А. Крылов","Детская литература",1938,18-19,NA,NA,147-148,NA,отечественная
prosper_1938,NA,"Проспер Мериме","Детская литература",1938,18-19,NA,NA,149,NA,отечественная
inozemtsev_dva_1938,"Иноземцев, И.","Два очерка об академике Лысенко","Детская литература",1938,18-19,NA,NA,150-151,NA,отечественная
bobrov_kak_1938,"Бобров, Н.","Как не надо писать биографии","Детская литература",1938,18-19,NA,NA,152,NA,отечественная
denisyev_chto_1938,"Денисьев, В.","""Что читать школьникам""","Детская литература",1938,18-19,NA,NA,153-155,NA,отечественная
andreev_komsomo_1938,"Андреев, С.","Комсомол – организатор детской литературы","Детская литература",1938,18,NA,NA,3-12,NA,отечественная
marshak_zadachi_1938,"Маршак, С.","Задачи детской литературы","Детская литература",1938,18,NA,NA,13-15,NA,отечественная
kassil_nasha_1938,"Кассиль, Л.","Наша «комсомольская нагрузка»","Детская литература",1938,18,NA,NA,16,NA,отечественная
ilin_nash_1938,"Ильин, М.","Наш вожатый","Детская литература",1938,18,NA,NA,17,NA,отечественная
shklovsky_odetsko_1938,"Шкловский, В.","О детской литературе","Детская литература",1938,18,NA,NA,18-19,NA,отечественная
fraerman_poezia_1938,"Фраерман, Р.","Поэзия детской книжки","Детская литература",1938,18,NA,NA,20,NA,отечественная
smirnov_sovetsk_1938,"Смирнова, В.","Советские дети в детской литературе","Детская литература",1938,18,NA,NA,21-31,NA,отечественная
deich_bezrado_1938,"Дейч, А.","Безрадостное детство","Детская литература",1938,18,NA,NA,32-35,NA,отечественная
gabbe_oshkoln_1938,"Габбе, Т.","О школьной повести и о ее читателе","Детская литература",1938,18,NA,NA,36-44,NA,отечественная
ivanov_novye_1938,"Иванов, С.","Новые издания сочинений Лермонтова","Детская литература",1938,18,NA,NA,45-52,NA,отечественная
belyaev_arktani_1938,"Беляев, А.","«Арктания» (Г. Гребнев «Арктания»)","Детская литература",1938,18,NA,NA,53-57,NA,отечественная
sazhin_tsenny_1938,"Сажин, П.","Ценный подарок (П. Г. Головин «Как я стал летчиком»)","Детская литература",1938,18,NA,NA,58-60,NA,отечественная
bas_gorky_1938,"Бас, И.","Горький о молодежи и детях (сборник)","Детская литература",1938,18,NA,NA,61-63,NA,отечественная
grabar_dve_1938,"Грабарь, И.","Две биографические повести К.Паустовского","Детская литература",1938,18,NA,NA,63-64,NA,отечественная
zlobin_literat_1938,"Злобин, С.","Литературно-творческая помощь детям","Детская литература",1938,18,NA,NA,65-69,NA,отечественная
bocharov_kniga_1938,"Бочаров, Д.","Книга о юных патриотах","Детская литература",1938,18,NA,NA,70,NA,отечественная
epshtein_ispania_1938,"Эпштейн, А.","«Испания в средние века»","Детская литература",1938,18,NA,NA,70,NA,отечественная
karpenko_metro_1938,"Карпенко, Г.",«Метро»,"Детская литература",1938,18,NA,NA,71,NA,отечественная
malinin_yaponsk_1938,"Малинин, Н.","Японский народ в борьбе с капиталом","Детская литература",1938,18,NA,NA,71,NA,отечественная
chashuansky_schital_1938,"Чаушанский, Д.","""Считалочка""","Детская литература",1938,18,NA,NA,72,NA,отечественная
dmitriev_biograf_1938,"Дмитриев, Н.","Биография Кутузова","Детская литература",1938,18,NA,NA,72-73,NA,отечественная
kolosova_sever_1938,"Колосова, С.","""Север и юг""","Детская литература",1938,18,NA,NA,73,NA,отечественная
sokolnikov_iskusst_1938,"Сокольников, М.","Искусство оформления детской книги для детей","Детская литература",1938,18,NA,NA,74-84,NA,отечественная
privalova_dobroly_1938,"Привалова, Е.","Добролюбов и научно-популярная книга для детей","Детская литература",1938,18,NA,NA,85-91,NA,отечественная
pomyalo_1938,NA,"Помяловский Н. Г.","Детская литература",1938,18,NA,NA,93-94,NA,отечественная
literat_1938,NA,"Литературный дебют Некрасова","Детская литература",1938,18,NA,NA,94,NA,отечественная
vdetizd_1938,NA,"В Детиздате","Детская литература",1938,18,NA,NA,96,NA,отечественная
vdetski_1938,NA,"В детских театрах","Детская литература",1938,18,NA,NA,96,NA,отечественная
prosper_1938,NA,"Проспер Мериме","Детская литература",1938,18,NA,NA,95,NA,отечественная
giuspen_1938,NA,"Г. И. Успенский","Детская литература",1938,18,NA,NA,92,NA,отечественная
baidukov_chkalov_1938,"Байдуков, Г. Ф.","Чкалов - детям","Детская литература",1938,20,NA,NA,1-4,NA,отечественная
avrushchenko_vpchkal_1938,"Аврущенко, В.; Голубов, С.; Бобров, Н. Н.; Дрожжин, Н.; Данилыч-Кочин, А.; Соболевский, Н.","В. П. Чкалов среди детских и юношеских писателей","Детская литература",1938,20,NA,NA,5-6,NA,отечественная
vodopyanov_knigich_1938,"Водопьянов, М. В.","Книги Чкалова и о Чкалове","Детская литература",1938,20,NA,NA,7-9,NA,отечественная
semenov_sozdadi_1938,"Семенов, С.","Создадим полнокровные произведения о Кирове","Детская литература",1938,20,NA,NA,10-13,NA,отечественная
meyerovich_geroina_1938,"Мейерович, М.","Герои нашего времени (О номерах детских журналов, посвященных 20-летию ВЛКСМ)","Детская литература",1938,20,NA,NA,14-20,NA,отечественная
shklovskiy_omarket_1938,"Шкловский, В.","О Марке Твене и о том, кто ему близок","Детская литература",1938,20,NA,NA,21-27,NA,отечественная
fadeev_neskolk_1938,"Фадеев, А.","Несколько слов о Михалкове","Детская литература",1938,20,NA,NA,28-29,NA,отечественная
gumilevskiy_shestoy_1938,"Гумилевский, Л.","Шестое чувство. [Научно-популярная литература]","Детская литература",1938,20,NA,NA,30-35,NA,отечественная
lyapidevskiy_roaldam_1938,"Ляпидевский, А.","Роальд Амудсен","Детская литература",1938,20,NA,NA,41-42,NA,отечественная
rozenfeld_naversh_1938,"Розенфельд, Б.","«На вершине мира»","Детская литература",1938,20,NA,NA,43-44,NA,отечественная
belakhova_udacha_1938,"Белахова, М.",Удача,"Детская литература",1938,20,NA,NA,45-46,NA,отечественная
kvitko_opesned_1938,"Квитко, Л.","О песне для малышей","Детская литература",1938,20,NA,NA,47-48,NA,отечественная
valentinova_mandriv_1938,"Валентинова, Н.","""Мандрiвники""","Детская литература",1938,20,NA,NA,49-50,NA,отечественная
shildkrot_prekras_1938,"Шильдкрот, З.","«Прекрасная Нивернеза»","Детская литература",1938,20,NA,NA,51-53,NA,отечественная
bulatov_knigaol_1938,"Булатов, Н.","Книга о летчицах-героинях","Детская литература",1938,20,NA,NA,54,NA,отечественная
semenov_gobsek_1938,"Семенов, С.",«Гобсек»,"Детская литература",1938,20,NA,NA,54,NA,отечественная
shabad_igrushk_1938,"Шабад, Е,",«Игрушки»,"Детская литература",1938,20,NA,NA,55,NA,отечественная
isaeva_tsvetus_1938,"Исаева, М,","«Цветущая молодость»","Детская литература",1938,20,NA,NA,55,NA,отечественная
kostarev_chelove_1938,"Костарев, Н.","«Человек работает хорошо»","Детская литература",1938,20,NA,NA,56,NA,отечественная
bas_yunyepi_1938,"Бас, И.","«Юные пионеры»","Детская литература",1938,20,NA,NA,56-57,NA,отечественная
kon_yabloch_1938,"Кон, Л.","«Яблочный пир»","Детская литература",1938,20,NA,NA,57,NA,отечественная
sokolnikov_iskusst_1938,"Сокольников, М.","Искусство оформления детской книги для детей","Детская литература",1938,20,NA,NA,58-67,NA,отечественная
khalturin_mlmikha_1938,"Халтурин, И.","М. Л. Михайлов и его наследие для детей","Детская литература",1938,20,NA,NA,68-72,NA,отечественная
mikhailov_lesnyek_1938,"Михайлов, М.","«Лесные хоромы»","Детская литература",1938,20,NA,NA,72-73,NA,отечественная
gershenzon_ispansk_1938,"Гершензон, М.","«Испанские дети и интернациональные бригады»","Детская литература",1938,20,NA,NA,74-75,NA,отечественная
inozemtsev_rasskaz_1938,"Иноземцев, И.","Рассказ о радио. [Д. Фохерти]","Детская литература",1938,20,NA,NA,76-77,NA,отечественная
ginevskiy_amerika_1938,"Гиневский, Я.","Американский детский естественноведческий журнал","Детская литература",1938,20,NA,NA,78-79,NA,отечественная
npogare_1938,NA,"Н. П. Огарев","Детская литература",1938,20,NA,NA,80,NA,отечественная
nggarin_1938,NA,"Н. Г. Гарин-Михайловский (1852-1906)","Детская литература",1938,20,NA,NA,81-82,NA,отечественная
ragozin_soversh_1938,"Рагозин, А.","Совершеннолетие (Пьеса А. Любимовой)","Детская литература",1938,20,NA,NA,83-87,NA,отечественная
aleksandrovich_oknigah_1938,"Александрович, П.","О книгах, которые должны быть написаны (письмо из Кирова)","Детская литература",1938,20,NA,NA,88-89,NA,отечественная
begak_detskie_1936,"Бегак, Б.","Детские сказки Горького","Детская литература",1936,13,NA,NA,2-5,NA,отечественная
derman_izbrann_1936,"Дерман, А.","Избранные произведения М. Ю. Лермонтова","Детская литература",1936,13,NA,NA,11-14,NA,отечественная
andreev_kashtan_1936,"Андреев, С.","Каштанка (А. П. Чехов «Каштанка»)","Детская литература",1936,13,NA,NA,15-17,NA,отечественная
belakhova_povesto_1936,"Белахова, М.Повесть о детстве","Повесть о детстве (А.Свирский «Рыжик»)","Детская литература",1936,13,NA,NA,18-20,NA,отечественная
shatilov_priklyu_1936,"Шатилов, Б.","Приключения Муравья (В. Бианки. «Приключения муравья»)","Детская литература",1936,13,NA,NA,21-22,NA,отечественная
reznik_napoleo_1936,"Резник, О.","Наполеон (Е. Тарле «Наполеон»)","Детская литература",1936,13,NA,NA,26-29,NA,отечественная
zlobin_konkist_1936,"Злобин, Ст.","Конкистадоры (В. Снегирев «Конкистадоры (испанские завоеватели). Историческая хроника XVI столетия.)»)","Детская литература",1936,13,NA,NA,30-31,NA,отечественная
nechaev_rasskaz_1936,"Нечаев Н.","Рассказ о Кабарде (Н. Изгоев «Рассказ о Кабарде»)","Детская литература",1936,13,NA,NA,32-33,NA,отечественная
rozanova_zdorove_1936,"Розанова, М.","Здоровье (Л. Овалов «Здоровье»)","Детская литература",1936,13,NA,NA,34-35,NA,отечественная
lysyakov_knigaob_1936,"Лысяков, П.","Книга об Амундсене (А.Дейч «Амундсен»)","Детская литература",1936,13,NA,NA,36-37,NA,отечественная
ermakov_annotir_1936,"Ермаков, И.","Аннотированная библиография художественных и публицистических произведений М. Горького для детей","Детская литература",1936,13,NA,NA,38-45,NA,отечественная
stranap_1936,NA,"Страна приветствует приговор суда","Детская литература",1936,15,NA,NA,2-4,NA,отечественная
bytnach_1936,NA,"Быть на-чеку!","Детская литература",1936,15,NA,NA,5-7,NA,отечественная
fokht_neryash_1936,"Фохт, Ульрих","Неряшливость и небрежность (А.Грибоедов «Горе от ума»)","Детская литература",1936,15,NA,NA,8-11,NA,отечественная
kon_pionerp_1936,"Кон, Л.","Пионер Павел Морозов (А. Яковлев «Пионер Павел Морозов»)","Детская литература",1936,15,NA,NA,11-18,NA,отечественная
moskovskiy_neobykn_1936,"Московский, К.","Необыкновенное представление(С. Розанов «Необыкновенное представление о приключениях Травки, его папе, маме, о Солнечке, уборщице Марье Петровне и о многих другх людях, вещах, событиях»)","Детская литература",1936,15,NA,NA,18-19,NA,отечественная
pustynin_vankavs_1936,"Пустынин, Мих.",Ванька-Встанька,"Детская литература",1936,15,NA,NA,20-22,NA,отечественная
aleksandrov_samodel_1936,"Александров, Г.","Самодельные электромотор и трансформаторы (А.Абрамов, П.Хлебников «Самодельные электромотор и трансформаторы»)","Детская литература",1936,15,NA,NA,22-24,NA,отечественная
bulatov_vodoyiv_1936,"Булатов, Н.","Водой и ветром (М.Панков «Водой и ветром»)","Детская литература",1936,15,NA,NA,25-26,NA,отечественная
vikhireva_obyknov_1936,"Вихирева, Р.","Обыкновенная история (И.А.Гончаров «Обыкновенная история»)","Детская литература",1936,15,NA,NA,27-33,NA,отечественная
mikhailova_perviyu_1936,"Михайлова,","Первый ученик (П.Яковлев «Первый ученик»)","Детская литература",1936,15,NA,NA,33-35,NA,отечественная
dobrov_beliyeb_1936,"Добров, А.","Белые берега (И. С. Соколов-Микитов «Белые берега»)","Детская литература",1936,15,NA,NA,35-37,NA,отечественная
mandelshtam_russkay_1936,"Мандельштам, Л.; Мандельштам, Р.","Русская художественная литература в детском чтении","Детская литература",1936,15,NA,NA,38-44,NA,отечественная
babushkina_oktyabr_1936,"Бабушкина, А.","Октябрь и детская литература","Детская литература",1936,19,NA,NA,4-20,NA,отечественная
guseva_savelyeva_pismora_1936,NA,"Письмо работников Московского коллектора детской книги","Детская литература",1936,19,NA,NA,21-24,NA,отечественная
barun_ukrains_1936,"Барун, Р.","Украинская детская литература","Детская литература",1936,19,NA,NA,25-26,NA,отечественная
abdinova_tadzhik_1936,"Абдинова, З.","Таджикская детская литература","Детская литература",1936,19,NA,NA,27-28,NA,отечественная
andreev_chuvash_1936,"Андреев, Н.","Чувашская детская литература","Детская литература",1936,19,NA,NA,28-30,NA,отечественная
kozello_vospomi_1936,"Козелло, В.","Воспоминания старого библиотекаря","Детская литература",1936,19,NA,NA,31-33,NA,отечественная
pokrovskaya_izmoihv_1936,"Покровская, А.","Из моих воспоминаний","Детская литература",1936,19,NA,NA,34-35,NA,отечественная
chekhov_kakmypr_1936,"Чехов, Н.","Как мы продвигали детскую книгу в массы","Детская литература",1936,19,NA,NA,35-39,NA,отечественная
shtein_mayakov_1936,"Штейн, А.","Маяковский и детская литература","Детская литература",1936,19,NA,NA,40-44,NA,отечественная
begak_sotsial_1936,"Бегак, Б.","Социальная тема в поэзии для детей","Детская литература",1936,19,NA,NA,44-50,NA,отечественная
sverdlova_detskiy_1936,"Свердлова, К.","Детские и школьные годы Ильича (А. И. Ульянова «Детские и школьные годы Ильича»)","Детская литература",1936,19,NA,NA,51-52,NA,отечественная
pospelov_mat_1936,"Поспелов, Г.","«Мать» (М. Горький «Мать»)","Детская литература",1936,19,NA,NA,53-54,NA,отечественная
staryeb_1936,NA,"Старые большевики о книге Ф. Я. Кона «Увоз десяти смертников»","Детская литература",1936,19,NA,NA,55,NA,отечественная
reznik_knigafu_1936,"Резник, О.","Книга Фурманова для детей (Д. Фурманов «Чапаев», «Мятеж»)","Детская литература",1936,19,NA,NA,56-60,NA,отечественная
zhelobovskiy_detioro_1936,"Желобовский, В.","Дети о романе Островского (Н. Островский «Как закалялась сталь»)","Детская литература",1936,19,NA,NA,61-64,NA,отечественная
stolper_metelitsa_1936,"Столпер, З.","Метелица (А.Фадеев «Метелица»)","Детская литература",1936,19,NA,NA,64-66,NA,отечественная
kon_beleetp_1936,"Кон, Л.","«Белеет парус одинокий» (В. Катаев «Белеет парус одинокий»)","Детская литература",1936,19,NA,NA,67-72,NA,отечественная
yakovlev_rabotan_1936,"Яковлев, А.","Работа над книгой «Пионер Павел Морозов»","Детская литература",1936,19,NA,NA,73-74,NA,отечественная
rozanova_shkola_1936,"Розанова, М.","«Школа» А. Гайдара","Детская литература",1936,19,NA,NA,75-76,NA,отечественная
tikhomirov_malenki_1936,"Тихомиров. Мих.","«Маленькие дети в большой нужде» (Курт и Ярмина Гаузнер «Маленькие дети в большой нужде»)","Детская литература",1936,19,NA,NA,77-78,NA,отечественная
filippovich_zhelezn_1936,"Филиппович, Н.","«Железный поток» (А. Серафимович «Железный поток»)","Детская литература",1936,19,NA,NA,79-82,NA,отечественная
derman_pedagog_1936,"Дерман, А.","«Педагогическая поэма» (А. Макаренко «Педагогическая поэма»)","Детская литература",1936,19,NA,NA,83-86,NA,отечественная
konstantinov_bolshoi_1936,"Константинов, Н.","Большой журнал [«Пионер» 1936 № 1-9]","Детская литература",1936,19,NA,NA,87-89,NA,отечественная
bolotin_vpoiska_1934,"Болотин, С.","В поисках своего стиля. (О творчестве А.Барто)","Детская и юношеская литература",1934,1,NA,NA,1-3,NA,отечественная
elizarova_turgene_1934,"Елизарова, М.","Тергенев — детям (Тургенев И. «Муму»)","Детская и юношеская литература",1934,1,NA,NA,4-5,NA,отечественная
knipovich_sotsial_1934,"Книпович, Евг.","Социальное звучание «Мюнхгаузена» заглушено (Распэ Э. «Приключения Мюнхгаузена»)","Детская и юношеская литература",1934,1,NA,NA,5-7,NA,отечественная
alekseeva_odinizl_1934,"Алексеева, О.","Один из лучших вариантов робинзонады («Робинзон» в обр. Л.Н.Толстого)","Детская и юношеская литература",1934,1,NA,NA,7-8,NA,отечественная
shteinberg_sotsial_1934,"Штейнберг, Е.","Социалистическая культура в туркменском ауле (Никитич Н. «Кибитка-школа»)","Детская и юношеская литература",1934,1,NA,NA,9-10,NA,отечественная
kon_importn_1934,"Кон, Л.","«Импортная грусть» (Сенкевич Г. «Янко музыкант»)","Детская и юношеская литература",1934,1,NA,NA,11,NA,отечественная
kon_trudiby_1934,"Кон, Л.","Труд и быт пожарных (Потулов В. «Рассказы топорника»)","Детская и юношеская литература",1934,1,NA,NA,12,NA,отечественная
timofeev_nepolno_1934,"Тимофеев, Л.","Не полностью оправданное название (Груздев И. «Жизнь и приключения Максима Горького по его рассказам»)","Детская и юношеская литература",1934,1,NA,NA,13-14,NA,отечественная
taratuta_retsens_1934,"Таратута, Е.","Рец. На Белых Г. «Дом веселых нищих»","Детская и юношеская литература",1934,1,NA,NA,14-15,NA,отечественная
steinberg_tvorche_1934,"Штейнберг, Е.","Творческие ресурсы «взрослого» писателя — в детскую литературу (Павленко П. «Муха»)","Детская и юношеская литература",1934,1,NA,NA,15-16,NA,отечественная
zhavoronkova_silakon_1934,"Жаворонкова, А. Н.","Сила конкретности (Ильин М. «Черным по белому», «Солнце на столе»)","Детская и юношеская литература",1934,1,NA,NA,17-18,NA,отечественная
nikonov_primiti_1934,"Никонов, В.","Примитивизм привел к политической и художественной неправде (Атлас М. «Из прошлого»)","Детская и юношеская литература",1934,1,NA,NA,19,NA,отечественная
kozmin_biograf_1934,"Козьмин, Б.","Биография революционера-народника (Язвицкий В. «Непобежденный пленник»)","Детская и юношеская литература",1934,1,NA,NA,20-21,NA,отечественная
shteinberg_povesti_1934,"Штейнберг, Е.","Повести Шведова (Шведов Я. «Три повести»)","Детская и юношеская литература",1934,1,NA,NA,21-23,NA,отечественная
nikonov_osvoeni_1934,"Никонов, В.","Освоение советской Арктики (Шнейдеров В. «Поход ""Сибирякова""»)","Детская и юношеская литература",1934,1,NA,NA,23,NA,отечественная
elizarova_revolut_1934,"Елизарова, М.","Революция и семья (Платанова Л. «Семья»)","Детская и юношеская литература",1934,1,NA,NA,24-25,NA,отечественная
knipovich_prikluc_1934,"Книпович, Евг.","Приключения маленького люмпена (Твен М. «Приключения Гекльберри Финна»)","Детская и юношеская литература",1934,2,NA,NA,1-2,NA,отечественная
timofeev_nebrezh_1934,"Тимофеев, Л.","Небрежное издание талантливого произведения (Иванов Вс. «Бронепоезд № 14-69»)","Детская и юношеская литература",1934,2,NA,NA,2-3,NA,отечественная
zaltsberg_zamknut_1934,"Зальцберг, Б.","Замкнутая детская дворянской семьи (Гарин-Михайловский Н.Г. «Детсво Темы»)","Детская и юношеская литература",1934,2,NA,NA,3-4,NA,отечественная
tarasov-rodionov_eskizno_1934,"Тарасов-Родионов, А.","Эскизно и исторически неточно (Каверин В. «Осада дворца»)","Детская и юношеская литература",1934,2,NA,NA,5-6,NA,отечественная
kudryashev_putkoms_1934,"Кудряшев, Н.","Путь комсомольского писателя (Колосов М. Избранное)","Детская и юношеская литература",1934,2,NA,NA,6-7,NA,отечественная
timofeev_poshlay_1934,"Тимофеев, Л.","Пошлая болтовня о семнадцатом годе (Алексеев М. «Девятьсот семнадцатый»)","Детская и юношеская литература",1934,2,NA,NA,7-8,NA,отечественная
zorin_bokovoy_1934,"Зорин В.","Боковой дорогой (Бутковский Г. «Осада»)","Детская и юношеская литература",1934,2,NA,NA,9,NA,отечественная
alpatov_neyarki_1934,"Алпатов, А.","Неяркий показ истории (Насимович А. «Зазорный»)","Детская и юношеская литература",1934,2,NA,NA,10-11,NA,отечественная
shteinberg_nenuzhn_1934,"Штейнберг, Е.","Ненужная книга (Ирвин В., Стэфесон В. «Кэк эскимосский мальчик»)","Детская и юношеская литература",1934,2,NA,NA,11-12,NA,отечественная
chupirina_sotsial_1934,"Чупырина, Л.","Социально-экономические факторы не вскрыты (Шаховская Н. «Два механика»)","Детская и юношеская литература",1934,2,NA,NA,13-14,NA,отечественная
kon_nastoya_1934,"Кон, Л.","Настоящие живые ребята (Гайдар А. «Четвертый блиндаж»)","Детская и юношеская литература",1934,2,NA,NA,14-15,NA,отечественная
kon_psiholo_1934,"Кон, Л.","Психологически правдивая книжка (Гершензон М. «На солнышке»)","Детская и юношеская литература",1934,2,NA,NA,15-16,NA,отечественная
chupirina_knizhka_1934,"Чупырина, Л.","Книжка о Красной армии (Семин Ф. «Первый в строю»)","Детская и юношеская литература",1934,2,NA,NA,17-18,NA,отечественная
yanovskaya_ponevern_1934,"Яновская, Э.","По неверному пути (Кальма Н. «Свисток»)","Детская и юношеская литература",1934,2,NA,NA,19-20,NA,отечественная
bolotin_mnogoob_1934,"Болотин, С.","Многообещающее название (Вяткин Г. «Ребятам о Сибири»)","Детская и юношеская литература",1934,2,NA,NA,21-22,NA,отечественная
sher_kistori_1934,"Шер, Н. С.","К истории детской книги (Старцев И.И. «Детская литература»)","Детская и юношеская литература",1934,2,NA,NA,29-31,NA,отечественная
tarasenkov_skazkir_1934,"Тарасенков, А.","Сказки Редиарда Киплинга","Детская и юношеская литература",1934,3,NA,NA,1-4,NA,отечественная
startsev_dikkens_1934,"Старцев, А.","Диккенс в обработке «Молодой гвардии» (Диккенс Ч. «Холодный дом»)","Детская и юношеская литература",1934,3,NA,NA,5-8,NA,отечественная
knipovich_fantast_1934,"Книпович, Евг.","Фантастику — на службу освоению научных знаний (Верн Ж. «80000 километров под водой»)","Детская и юношеская литература",1934,3,NA,NA,8-10,NA,отечественная
zlobin_sovetsk_1934,"Злобин, С.","Советским ребятам о кризисе на Западе (Гершензон М. «Рассказы американских ребят»)","Детская и юношеская литература",1934,3,NA,NA,10-11,NA,отечественная
dzubinskiy_temakot_1934,"Дзюбинский, С.","Тема, которая ждет своего художника (Мирошниченко Г. «Юнармия»)","Детская и юношеская литература",1934,3,NA,NA,11-12,NA,отечественная
zhavoronkova_izprosh_1934,"Жаворонкова, А. Н.","Из прошлой жизни ребят Востока (Самохвалов А. «Мстительный Худжар»)","Детская и юношеская литература",1934,3,NA,NA,13-14,NA,отечественная
kassil_londonm_1934,"Кассиль, Л.","Лондон — малышам (Лондон Дж. «Сказание о Кише»)","Детская и юношеская литература",1934,3,NA,NA,14-16,NA,отечественная
sher_vborbez_1934,"Шер, Н. С.","В борьбе за здоровый смех (Барто А. Девочка-ревушка»)","Детская и юношеская литература",1934,3,NA,NA,16-18,NA,отечественная
shabad_detyamo_1934,"Шабад, Е.","Детям о фабрике-кухне (Габбе Т., Задунайская З. «Повар на весь город»)","Детская и юношеская литература",1934,3,NA,NA,18-19,NA,отечественная
bolotin_suhoemo_1934,"Болотин, С.","Сухое морализирование (Щепотьев В. «Галя мала на море была»)","Детская и юношеская литература",1934,3,NA,NA,19-20,NA,отечественная
yanovskaya_obovsem_1934,"Яновская, Э.","Обо всем и ни о чем (Молчанов И. «Лисенок Тумай»)","Детская и юношеская литература",1934,3,NA,NA,21-23,NA,отечественная
gakina_obzorzh_1934,"Гакина, В.","Обзор журнала «Мурзилка» №№ 8-12 за 1933 год","Детская и юношеская литература",1934,3,NA,NA,23-25,NA,отечественная
chetunova_shkolna_1934,"Четунова, Н.","Школьная серия  [ГИХЛА за 1933 г.]","Детская и юношеская литература",1934,3,NA,NA,26-28,NA,отечественная
shteinberg_retsnak_1934,"Штейнберг, Е.","Рец. на кн. Подсосова, А. ""Лагерь на речке Шунге""","Детская и юношеская литература",1934,3,NA,NA,28-29,"кодировка/лежит в корпусе",отечественная
yakovlev_retsnak_1934,"Яковлев, А.","Рец. на кн. Бармана, А. ""Сокровища Каменного пояса""","Детская и юношеская литература",1934,3,NA,NA,29-30,NA,отечественная
zabludovskiy_retsnak_1934,"Заблудовский, М.","Рец. на кн. Зорина, В., Ханчина, В. ""Работа пионеротряда""","Детская и юношеская литература",1934,3,NA,NA,30-32,NA,отечественная
babushkina_repkuvy_1934,"Бабушкина, А.","Репку вытягиваем («Сказка о дедке и репке»)","Детская и юношеская литература",1934,4,NA,NA,1-4,NA,отечественная
